grupo_linha,faixa,faixa_15,estacao_pico,carga_maxima,data,qtd_partidas
b1_b2_b3_volta,15,15:00–15:30,est_cid,1064.07811181714,2025-10-08,11.0
b1_b2_b3_volta,15,15:30–16:00,est_cid,1274.5987348711,2025-10-08,16.0
b1_b2_b3_volta,16,16:00–16:15,est_cid,873.699453016171,2025-10-08,9.0
b1_b2_b3_volta,16,16:15–16:30,est_cid,891.356914514548,2025-10-08,11.0
b1_b2_b3_volta,16,16:30–16:45,est_cid,873.03818577786,2025-10-08,13.0
b1_b2_b3_volta,16,16:45–17:00,est_cid,863.95573917313,2025-10-08,16.0
b1_b2_b3_volta,17,17:00–17:15,est_cid,1487.99350457133,2025-10-08,11.0
b1_b2_b3_volta,17,17:15–17:30,est_cid,1151.35418107196,2025-10-08,14.0
b1_b2_b3_volta,17,17:30–17:45,est_cid,995.251100703434,2025-10-08,16.0
b1_b2_b3_volta,17,17:45–18:00,est_cid,836.051586821964,2025-10-08,15.0
b1_b2_b3_volta,18,18:00–18:15,est_cid,1282.80849974627,2025-10-08,14.0
b1_b2_b3_volta,18,18:15–18:30,est_cid,922.198296122742,2025-10-08,16.0
b1_b2_b3_volta,18,18:30–18:45,est_cid,518.974884881648,2025-10-08,13.0
b1_b2_b3_volta,18,18:45–19:00,est_cid,396.851722716767,2025-10-08,11.0
b1_b2_b3_volta,19,19:00–19:15,est_cid,544.789635854342,2025-10-08,6.0
b1_b2_b3_volta,19,19:15–19:30,est_cid,367.935690541573,2025-10-08,7.0
b1_b2_b3_volta,19,19:30–19:45,est_cid,221.656140350877,2025-10-08,7.0
b1_b2_b3_volta,19,19:45–20:00,est_cid,182.777224529856,2025-10-08,4.0
b1_b2_b3_volta,20,20:00–20:30,est_cid,299.586460609948,2025-10-08,4.0
b1_b2_b3_volta,20,20:30–21:00,est_cid,163.090476190476,2025-10-08,4.0
b1_b2_b3_volta,21,21:00–21:30,est_cid,208.679179728318,2025-10-08,3.0
b1_b2_b3_volta,21,21:30–22:00,est_cid,131.513095238095,2025-10-08,4.0
b1_b2_b3_volta,22,22:00–22:30,est_cid,152.785890007252,2025-10-08,3.0
b1_b2_b3_volta,22,22:30–23:00,est_cid,81.6423076923077,2025-10-08,2.0
b1_b2_b3_volta,23,23:00–23:30,est_cid,43.0,2025-10-08,2.0
b1_b2_ida,5,05:00–05:15,est_hip,114.941176470588,2025-10-08,3.0
b1_b2_ida,5,05:15–05:30,est_hip,289.582869711476,2025-10-08,2.0
b1_b2_ida,5,05:30–05:45,est_hip,391.834850103254,2025-10-08,4.0
b1_b2_ida,5,05:45–06:00,est_hip,449.238985472732,2025-10-08,6.0
b1_b2_ida,6,06:00–06:15,est_hip,650.467795717796,2025-10-08,8.0
b1_b2_ida,6,06:15–06:30,est_hip,934.004158349967,2025-10-08,6.0
b1_b2_ida,6,06:30–06:45,est_hip,986.645104028113,2025-10-08,13.0
b1_b2_ida,6,06:45–07:00,est_hip,984.44641025641,2025-10-08,13.0
b1_b2_ida,7,07:00–07:15,est_hip,985.702361116621,2025-10-08,13.0
b1_b2_ida,7,07:15–07:30,est_hip,1088.28505514694,2025-10-08,13.0
b1_b2_ida,7,07:30–07:45,est_rod,1208.82459692538,2025-10-08,13.0
b1_b2_ida,7,07:45–08:00,est_rod,1090.03846153846,2025-10-08,12.0
b1_b2_ida,8,08:00–08:15,est_hip,999.714033189033,2025-10-08,13.0
b1_b2_ida,8,08:15–08:30,est_hip,827.06998205047,2025-10-08,11.0
b1_b2_ida,8,08:30–08:45,est_hip,701.638235294118,2025-10-08,8.0
b1_b2_ida,8,08:45–09:00,est_hip,653.724444444444,2025-10-08,8.0
b1_b2_ida,9,09:00–09:30,est_hip,744.496490050265,2025-10-08,9.0
b1_b2_ida,9,09:30–10:00,est_hip,584.141950228542,2025-10-08,8.0
b1_b2_ida,10,10:00–10:30,est_hip,448.701471861472,2025-10-08,7.0
b1_b2_ida,10,10:30–11:00,est_hip,442.974413501598,2025-10-08,6.0
b1_b2_ida,11,11:00–11:30,est_hip,352.591319475159,2025-10-08,6.0
b1_b2_ida,11,11:30–12:00,est_hip,358.485867305791,2025-10-08,6.0
b1_b2_ida,12,12:00–12:30,est_hip,446.431732034159,2025-10-08,8.0
b1_b2_ida,12,12:30–13:00,est_hip,535.576324907904,2025-10-08,8.0
b1_b2_ida,13,13:00–13:30,est_hip,427.176298701299,2025-10-08,8.0
b1_b2_ida,13,13:30–14:00,est_hip,430.226866844299,2025-10-08,6.0
b1_b2_ida,14,14:00–14:30,est_hip,316.627837977296,2025-10-08,6.0
b1_b2_ida,14,14:30–15:00,est_hip,272.292816284807,2025-10-08,6.0
b1_b2_ida,15,15:00–15:30,est_pit,314.024778780657,2025-10-08,4.0
b1_b2_ida,15,15:30–16:00,est_pit,351.24860336942,2025-10-08,3.0
b1_b2_ida,16,16:00–16:15,est_pit,180.800264077115,2025-10-08,2.0
b1_b2_ida,16,16:15–16:30,est_pit,231.772303709324,2025-10-08,3.0
b1_b2_ida,16,16:30–16:45,est_pit,208.051419293294,2025-10-08,2.0
b1_b2_ida,16,16:45–17:00,est_pit,188.157896476171,2025-10-08,3.0
b1_b2_ida,17,17:00–17:15,est_pit,348.038656210399,2025-10-08,3.0
b1_b2_ida,17,17:15–17:30,est_pit,342.444239450331,2025-10-08,4.0
b1_b2_ida,17,17:30–17:45,est_pit,307.254127244896,2025-10-08,3.0
b1_b2_ida,17,17:45–18:00,est_pit,333.345176936536,2025-10-08,4.0
b1_b2_ida,18,18:00–18:15,est_pit,355.071985927381,2025-10-08,4.0
b1_b2_ida,18,18:15–18:30,est_pit,308.476952981029,2025-10-08,3.0
b1_b2_ida,18,18:30–18:45,est_pit,243.978489489224,2025-10-08,4.0
b1_b2_ida,18,18:45–19:00,est_rod,201.373772791024,2025-10-08,2.0
b1_b2_ida,19,19:00–19:15,est_pit,143.508777594825,2025-10-08,2.0
b1_b2_ida,19,19:15–19:30,est_rod,116.587719298246,2025-10-08,1.0
b1_b2_ida,19,19:30–19:45,est_pit,87.599085320138,2025-10-08,
b1_b2_ida,19,19:45–20:00,est_pit,72.5913376097587,2025-10-08,2.0
b1_b2_ida,20,20:00–20:30,est_pit,104.908428599274,2025-10-08,2.0
b1_b2_ida,20,20:30–21:00,est_pit,97.3980787967361,2025-10-08,2.0
b1_b2_ida,21,21:00–21:30,est_pit,89.5132799765928,2025-10-08,1.0
b1_b2_ida,21,21:30–22:00,est_pit,87.2443693693694,2025-10-08,2.0
b1_b2_ida,22,22:00–22:30,est_pit,110.190516211801,2025-10-08,1.0
b1_b2_ida,22,22:30–23:00,est_pit,21.2166666666667,2025-10-08,
b1_b2_ida,23,23:00–23:30,est_pit,3.0,2025-10-08,
b3_ida,5,05:00–05:15,est_rod,42.7032637297343,2025-10-08,2.0
b3_ida,5,05:15–05:30,est_rod,74.3033390002416,2025-10-08,1.0
b3_ida,5,05:30–05:45,est_rod,113.471403008916,2025-10-08,3.0
b3_ida,5,05:45–06:00,est_rod,165.017593345767,2025-10-08,3.0
b3_ida,6,06:00–06:15,mil_bri,203.740263925755,2025-10-08,4.0
b3_ida,6,06:15–06:30,est_rod,307.84653515885,2025-10-08,5.0
b3_ida,6,06:30–06:45,est_rod,316.510830454179,2025-10-08,5.0
b3_ida,6,06:45–07:00,est_rod,397.011255837168,2025-10-08,5.0
b3_ida,7,07:00–07:15,est_rod,442.740388797561,2025-10-08,8.0
b3_ida,7,07:15–07:30,est_rod,444.253878375009,2025-10-08,7.0
b3_ida,7,07:30–07:45,est_rod,473.756308437303,2025-10-08,8.0
b3_ida,7,07:45–08:00,est_rod,371.847491927407,2025-10-08,7.0
b3_ida,8,08:00–08:15,est_rod,310.500765930449,2025-10-08,5.0
b3_ida,8,08:15–08:30,est_rod,283.313056674324,2025-10-08,5.0
b3_ida,8,08:30–08:45,est_rod,256.333211152776,2025-10-08,4.0
b3_ida,8,08:45–09:00,est_rod,215.112307692308,2025-10-08,5.0
b3_ida,9,09:00–09:30,est_rod,279.490199469311,2025-10-08,5.0
b3_ida,9,09:30–10:00,est_rod,267.429480042258,2025-10-08,3.0
b3_ida,10,10:00–10:30,est_rod,184.497368382376,2025-10-08,3.0
b3_ida,10,10:30–11:00,est_rod,169.126234260551,2025-10-08,3.0
b3_ida,11,11:00–11:30,rub_ber,207.045407636739,2025-10-08,3.0
b3_ida,11,11:30–12:00,est_rod,178.377356782804,2025-10-08,4.0
b3_ida,12,12:00–12:30,rua_bah,210.600775193798,2025-10-08,4.0
b3_ida,12,12:30–13:00,est_rod,221.158411392471,2025-10-08,4.0
b3_ida,13,13:00–13:30,est_rod,205.804914839678,2025-10-08,3.0
b3_ida,13,13:30–14:00,est_rod,182.966970044091,2025-10-08,3.0
b3_ida,14,14:00–14:30,est_rod,152.289483614005,2025-10-08,3.0
b3_ida,14,14:30–15:00,rua_bah,183.781754692274,2025-10-08,3.0
b3_ida,15,15:00–15:30,rua_bah,268.242081447964,2025-10-08,4.0
b3_ida,15,15:30–16:00,rua_bah,314.383333333333,2025-10-08,4.0
b3_ida,16,16:00–16:15,rua_bah,137.0,2025-10-08,2.0
b3_ida,16,16:15–16:30,rua_bah,148.0,2025-10-08,3.0
b3_ida,16,16:30–16:45,rua_bah,156.984367816092,2025-10-08,4.0
b3_ida,16,16:45–17:00,rua_bah,148.666666666667,2025-10-08,4.0
b3_ida,17,17:00–17:15,rua_bah,234.0,2025-10-08,3.0
b3_ida,17,17:15–17:30,rua_bah,186.0,2025-10-08,6.0
b3_ida,17,17:30–17:45,rua_bah,159.682352941176,2025-10-08,4.0
b3_ida,17,17:45–18:00,rua_bah,138.571428571429,2025-10-08,4.0
b3_ida,18,18:00–18:15,rua_bah,188.0,2025-10-08,4.0
b3_ida,18,18:15–18:30,rua_bah,151.5,2025-10-08,4.0
b3_ida,18,18:30–18:45,rua_bah,101.166666666667,2025-10-08,3.0
b3_ida,18,18:45–19:00,est_rod,65.760360871397,2025-10-08,2.0
b3_ida,19,19:00–19:15,rua_bah,61.0,2025-10-08,1.0
b3_ida,19,19:15–19:30,rua_bah,47.0,2025-10-08,2.0
b3_ida,19,19:30–19:45,rua_bah,56.0,2025-10-08,1.0
b3_ida,19,19:45–20:00,rua_bah,54.0,2025-10-08,1.0
b3_ida,20,20:00–20:30,rua_bah,69.9285714285714,2025-10-08,2.0
b3_ida,20,20:30–21:00,rua_bah,51.0869565217391,2025-10-08,2.0
b3_ida,21,21:00–21:30,rua_bah,90.0,2025-10-08,2.0
b3_ida,21,21:30–22:00,rio_bra,39.8918918918919,2025-10-08,1.0
b3_ida,22,22:00–22:30,rua_bah,63.0,2025-10-08,2.0
b3_ida,22,22:30–23:00,rub_ber,35.0,2025-10-08,1.0
b3_ida,23,23:00–23:30,rub_ber,12.0,2025-10-08,2.0
b4_ida,5,05:00–05:15,est_cdj,11.1941558441558,2025-10-08,1.0
b4_ida,5,05:15–05:30,est_ped,26.9417124542125,2025-10-08,1.0
b4_ida,5,05:30–05:45,est_cdj,31.9917805506041,2025-10-08,1.0
b4_ida,5,05:45–06:00,est_cdj,37.3436925647452,2025-10-08,1.0
b4_ida,6,06:00–06:15,est_cdj,61.5825554500021,2025-10-08,1.0
b4_ida,6,06:15–06:30,est_cdj,57.6292389649924,2025-10-08,2.0
b4_ida,6,06:30–06:45,est_cdj,73.6375138693403,2025-10-08,1.0
b4_ida,6,06:45–07:00,est_cdj,98.2215490263091,2025-10-08,1.0
b4_ida,7,07:00–07:15,est_cdj,93.8319647055222,2025-10-08,1.0
b4_ida,7,07:15–07:30,est_cdj,115.891477326473,2025-10-08,2.0
b4_ida,7,07:30–07:45,est_cdj,89.0403386939571,2025-10-08,1.0
b4_ida,7,07:45–08:00,est_cdj,100.06419077998,2025-10-08,1.0
b4_ida,8,08:00–08:15,est_cdj,70.3925003626499,2025-10-08,1.0
b4_ida,8,08:15–08:30,est_cdj,65.6924860367749,2025-10-08,2.0
b4_ida,8,08:30–08:45,est_cdj,60.133343201421,2025-10-08,1.0
b4_ida,8,08:45–09:00,est_ped,34.1692416525184,2025-10-08,1.0
b4_ida,9,09:00–09:30,est_cdj,86.1876900876901,2025-10-08,3.0
b4_ida,9,09:30–10:00,est_cdj,78.5890970350404,2025-10-08,2.0
b4_ida,10,10:00–10:30,est_cdj,60.5456163526016,2025-10-08,3.0
b4_ida,10,10:30–11:00,est_cdj,68.7449042671149,2025-10-08,2.0
b4_ida,11,11:00–11:30,est_cdj,90.1264421558097,2025-10-08,3.0
b4_ida,11,11:30–12:00,est_cdj,74.2839129236044,2025-10-08,2.0
b4_ida,12,12:00–12:30,est_cdj,105.262153151923,2025-10-08,3.0
b4_ida,12,12:30–13:00,est_cdj,84.104378683223,2025-10-08,2.0
b4_ida,13,13:00–13:30,est_ped,103.745215311005,2025-10-08,2.0
b4_ida,13,13:30–14:00,est_cdj,85.4930385327188,2025-10-08,2.0
b4_ida,14,14:00–14:30,est_cdj,71.6348786845609,2025-10-08,3.0
b4_ida,14,14:30–15:00,est_ped,60.9786036376081,2025-10-08,3.0
b4_ida,15,15:00–15:30,est_cdj,82.5174998944836,2025-10-08,3.0
b4_ida,15,15:30–16:00,est_cdj,71.1815354420298,2025-10-08,2.0
b4_ida,16,16:00–16:15,est_cdj,28.2619408586934,2025-10-08,2.0
b4_ida,16,16:15–16:30,est_cdj,44.3278729925789,2025-10-08,1.0
b4_ida,16,16:30–16:45,est_cdj,52.8060271646859,2025-10-08,1.0
b4_ida,16,16:45–17:00,est_cdj,37.3797722992638,2025-10-08,2.0
b4_ida,17,17:00–17:15,est_cdj,82.8665455018817,2025-10-08,2.0
b4_ida,17,17:15–17:30,est_cdj,69.3327654490945,2025-10-08,2.0
b4_ida,17,17:30–17:45,est_cdj,66.541122444207,2025-10-08,2.0
b4_ida,17,17:45–18:00,est_cdj,58.7380181961446,2025-10-08,
b4_ida,18,18:00–18:15,est_cdj,65.7158287947252,2025-10-08,3.0
b4_ida,18,18:15–18:30,est_cdj,52.1675204898397,2025-10-08,2.0
b4_ida,18,18:30–18:45,est_cdj,29.2010421836228,2025-10-08,2.0
b4_ida,18,18:45–19:00,est_cdj,24.6269841269841,2025-10-08,2.0
b4_ida,19,19:00–19:15,est_cdj,30.5348318842629,2025-10-08,2.0
b4_ida,19,19:15–19:30,est_cdj,15.7158496732026,2025-10-08,1.0
b4_ida,19,19:30–19:45,est_rvm,16.7717948717949,2025-10-08,1.0
b4_ida,19,19:45–20:00,est_rvm,8.66666666666667,2025-10-08,1.0
b4_ida,20,20:00–20:30,est_cdj,16.4935969868173,2025-10-08,1.0
b4_ida,20,20:30–21:00,est_ped,19.6797385620915,2025-10-08,2.0
b4_ida,21,21:00–21:30,est_cdj,22.4763760976655,2025-10-08,1.0
b4_ida,21,21:30–22:00,est_cdj,12.9404761904762,2025-10-08,2.0
b4_ida,22,22:00–22:30,est_ped,7.16666666666667,2025-10-08,1.0
b4_ida,22,22:30–23:00,est_rvm,6.0,2025-10-08,1.0
b4_ida,23,23:00–23:30,est_ped,1.0,2025-10-08,
b4_volta,5,05:00–05:15,est_prq,3.25,2025-10-08,1.0
b4_volta,5,05:15–05:30,est_prq,6.56333333333333,2025-10-08,2.0
b4_volta,5,05:30–05:45,est_ita,4.55555555555556,2025-10-08,1.0
b4_volta,5,05:45–06:00,est_prq,9.77014260249554,2025-10-08,1.0
b4_volta,6,06:00–06:15,est_prq,18.0472990777339,2025-10-08,1.0
b4_volta,6,06:15–06:30,est_prq,9.46341463414634,2025-10-08,1.0
b4_volta,6,06:30–06:45,est_prq,12.2981818181818,2025-10-08,2.0
b4_volta,6,06:45–07:00,est_prq,11.804587688734,2025-10-08,1.0
b4_volta,7,07:00–07:15,est_prq,18.938077271491,2025-10-08,1.0
b4_volta,7,07:15–07:30,est_prq,19.2331034482759,2025-10-08,2.0
b4_volta,7,07:30–07:45,est_prq,16.7669561621175,2025-10-08,
b4_volta,7,07:45–08:00,est_prq,21.4811839995377,2025-10-08,2.0
b4_volta,8,08:00–08:15,est_prq,22.8507246376812,2025-10-08,1.0
b4_volta,8,08:15–08:30,est_prq,20.5667677603161,2025-10-08,1.0
b4_volta,8,08:30–08:45,est_prq,16.8877995642702,2025-10-08,1.0
b4_volta,8,08:45–09:00,est_prq,17.1337412587413,2025-10-08,2.0
b4_volta,9,09:00–09:30,est_prq,28.1253499527452,2025-10-08,2.0
b4_volta,9,09:30–10:00,est_prq,33.8237630142418,2025-10-08,3.0
b4_volta,10,10:00–10:30,est_prq,26.7387627534547,2025-10-08,2.0
b4_volta,10,10:30–11:00,est_prq,34.0752873480583,2025-10-08,3.0
b4_volta,11,11:00–11:30,est_prq,49.8255952380952,2025-10-08,3.0
b4_volta,11,11:30–12:00,est_prq,35.8892987486882,2025-10-08,2.0
b4_volta,12,12:00–12:30,est_prq,39.9493046776233,2025-10-08,3.0
b4_volta,12,12:30–13:00,est_prq,29.1389340380389,2025-10-08,2.0
b4_volta,13,13:00–13:30,est_prq,35.129068660818,2025-10-08,3.0
b4_volta,13,13:30–14:00,est_prq,24.6752196138116,2025-10-08,2.0
b4_volta,14,14:00–14:30,est_prq,43.8546669560903,2025-10-08,2.0
b4_volta,14,14:30–15:00,est_prq,36.5916178011616,2025-10-08,3.0
b4_volta,15,15:00–15:30,est_prq,48.6830447330447,2025-10-08,3.0
b4_volta,15,15:30–16:00,est_prq,53.8272201620494,2025-10-08,2.0
b4_volta,16,16:00–16:15,est_prq,21.7331729725566,2025-10-08,1.0
b4_volta,16,16:15–16:30,est_prq,40.1320168819201,2025-10-08,1.0
b4_volta,16,16:30–16:45,est_prq,41.6852563600879,2025-10-08,2.0
b4_volta,16,16:45–17:00,est_prq,46.2891296432941,2025-10-08,2.0
b4_volta,17,17:00–17:15,est_prq,54.977507029177,2025-10-08,1.0
b4_volta,17,17:15–17:30,est_prq,55.8677916592938,2025-10-08,2.0
b4_volta,17,17:30–17:45,est_prq,42.4414161341753,2025-10-08,2.0
b4_volta,17,17:45–18:00,est_prq,33.8814367390355,2025-10-08,1.0
b4_volta,18,18:00–18:15,est_prq,60.6511925903095,2025-10-08,3.0
b4_volta,18,18:15–18:30,est_prq,31.7540564479809,2025-10-08,2.0
b4_volta,18,18:30–18:45,est_ita,16.0240484240375,2025-10-08,2.0
b4_volta,18,18:45–19:00,est_prq,17.3627574755796,2025-10-08,1.0
b4_volta,19,19:00–19:15,est_prq,22.2675070028011,2025-10-08,2.0
b4_volta,19,19:15–19:30,est_ita,6.50420168067227,2025-10-08,1.0
b4_volta,19,19:30–19:45,est_prq,8.66666666666667,2025-10-08,1.0
b4_volta,19,19:45–20:00,est_ita,7.47607655502392,2025-10-08,1.0
b4_volta,20,20:00–20:30,est_prq,21.9199994955037,2025-10-08,2.0
b4_volta,20,20:30–21:00,est_prq,12.2940476190476,2025-10-08,1.0
b4_volta,21,21:00–21:30,est_prq,10.3689655172414,2025-10-08,2.0
b4_volta,21,21:30–22:00,est_prq,9.57142857142857,2025-10-08,1.0
b4_volta,22,22:00–22:30,est_ita,4.45496632996633,2025-10-08,2.0
b5_ida,5,05:00–05:15,est_cid,14.8067226890756,2025-10-08,2.0
b5_ida,5,05:15–05:30,est_hip,46.0833225514297,2025-10-08,1.0
b5_ida,5,05:30–05:45,est_hip,61.9668446913053,2025-10-08,1.0
b5_ida,5,05:45–06:00,est_cid,118.311873197322,2025-10-08,2.0
b5_ida,6,06:00–06:15,est_cid,142.666394764986,2025-10-08,2.0
b5_ida,6,06:15–06:30,est_cid,173.561488134841,2025-10-08,1.0
b5_ida,6,06:30–06:45,est_cid,186.414465599749,2025-10-08,2.0
b5_ida,6,06:45–07:00,est_cid,171.526708407871,2025-10-08,3.0
b5_ida,7,07:00–07:15,est_cid,215.062580262655,2025-10-08,2.0
b5_ida,7,07:15–07:30,est_cid,249.55748075409,2025-10-08,4.0
b5_ida,7,07:30–07:45,est_cid,276.497007874016,2025-10-08,2.0
b5_ida,7,07:45–08:00,est_cid,227.081233123312,2025-10-08,4.0
b5_ida,8,08:00–08:15,est_cid,142.833591731266,2025-10-08,3.0
b5_ida,8,08:15–08:30,est_hip,119.254988913526,2025-10-08,2.0
b5_ida,8,08:30–08:45,est_cid,92.7086007130125,2025-10-08,1.0
b5_ida,8,08:45–09:00,est_hip,71.0088888888889,2025-10-08,2.0
b5_ida,9,09:00–09:30,est_cid,136.299456035254,2025-10-08,3.0
b5_ida,9,09:30–10:00,est_cid,105.481665820213,2025-10-08,3.0
b5_ida,10,10:00–10:30,est_cid,69.9345454545455,2025-10-08,3.0
b5_ida,10,10:30–11:00,est_cid,82.1894794321078,2025-10-08,3.0
b5_ida,11,11:00–11:30,est_cid,67.4820875718708,2025-10-08,3.0
b5_ida,11,11:30–12:00,est_cid,87.0974112225535,2025-10-08,3.0
b5_ida,12,12:00–12:30,est_cid,104.522526953126,2025-10-08,4.0
b5_ida,12,12:30–13:00,est_cid,113.903111742136,2025-10-08,4.0
b5_ida,13,13:00–13:30,est_cid,106.780287569573,2025-10-08,3.0
b5_ida,13,13:30–14:00,est_cid,72.5211962833914,2025-10-08,3.0
b5_ida,14,14:00–14:30,est_cid,64.9941005471956,2025-10-08,3.0
b5_ida,14,14:30–15:00,est_cid,85.8303021353462,2025-10-08,3.0
b5_ida,15,15:00–15:30,est_cid,101.800504201681,2025-10-08,3.0
b5_ida,15,15:30–16:00,est_cid,79.9844660194175,2025-10-08,3.0
b5_ida,16,16:00–16:15,est_cid,51.9908314263921,2025-10-08,2.0
b5_ida,16,16:15–16:30,est_cid,62.1693419766425,2025-10-08,2.0
b5_ida,16,16:30–16:45,est_cid,60.6553242835596,2025-10-08,1.0
b5_ida,16,16:45–17:00,est_cid,51.4134366925065,2025-10-08,2.0
b5_ida,17,17:00–17:15,est_cid,94.0359890552068,2025-10-08,2.0
b5_ida,17,17:15–17:30,est_cid,114.553621933622,2025-10-08,2.0
b5_ida,17,17:30–17:45,est_cid,92.6642718446602,2025-10-08,2.0
b5_ida,17,17:45–18:00,est_cid,128.208259587021,2025-10-08,2.0
b5_ida,18,18:00–18:15,est_cid,133.213098421687,2025-10-08,2.0
b5_ida,18,18:15–18:30,est_cid,134.778713635937,2025-10-08,3.0
b5_ida,18,18:30–18:45,est_cid,79.1413795026207,2025-10-08,2.0
b5_ida,18,18:45–19:00,est_cid,76.0263848720801,2025-10-08,2.0
b5_ida,19,19:00–19:15,est_cid,39.9321428571429,2025-10-08,2.0
b5_ida,19,19:15–19:30,est_hip,47.8729582577132,2025-10-08,1.0
b5_ida,19,19:30–19:45,est_hip,25.7777777777778,2025-10-08,1.0
b5_ida,19,19:45–20:00,est_cid,21.6666666666667,2025-10-08,
b5_ida,20,20:00–20:30,est_cid,38.0635220125786,2025-10-08,2.0
b5_ida,20,20:30–21:00,est_cid,50.9316770186335,2025-10-08,1.0
b5_ida,21,21:00–21:30,est_cid,48.9847657566566,2025-10-08,2.0
b5_ida,21,21:30–22:00,est_hip,43.0936936936937,2025-10-08,1.0
b5_ida,22,22:00–22:30,est_cid,34.0462962962963,2025-10-08,2.0
b5_ida,22,22:30–23:00,est_hip,5.88888888888889,2025-10-08,1.0
b5_volta,5,05:00–05:15,est_cdj,84.8506493506493,2025-10-08,
b5_volta,5,05:15–05:30,est_cdj,74.9554945054945,2025-10-08,1.0
b5_volta,5,05:30–05:45,est_cdj,89.5040205981383,2025-10-08,2.0
b5_volta,5,05:45–06:00,est_cdj,103.101086048454,2025-10-08,1.0
b5_volta,6,06:00–06:15,est_cdj,120.48124761931,2025-10-08,1.0
b5_volta,6,06:15–06:30,est_cdj,134.117283105023,2025-10-08,1.0
b5_volta,6,06:30–06:45,est_cdj,141.669523141808,2025-10-08,2.0
b5_volta,6,06:45–07:00,est_cdj,186.288309342876,2025-10-08,2.0
b5_volta,7,07:00–07:15,est_cdj,204.102132439367,2025-10-08,2.0
b5_volta,7,07:15–07:30,est_cdj,206.478490967077,2025-10-08,1.0
b5_volta,7,07:30–07:45,est_cdj,198.337914230019,2025-10-08,2.0
b5_volta,7,07:45–08:00,est_cdj,170.298329156224,2025-10-08,2.0
b5_volta,8,08:00–08:15,est_cdj,157.81347249481,2025-10-08,2.0
b5_volta,8,08:15–08:30,est_cdj,144.143355367579,2025-10-08,1.0
b5_volta,8,08:30–08:45,est_cdj,105.840713062681,2025-10-08,2.0
b5_volta,8,08:45–09:00,est_ped,88.3157328805886,2025-10-08,1.0
b5_volta,9,09:00–09:30,est_cdj,133.224191364191,2025-10-08,3.0
b5_volta,9,09:30–10:00,est_cdj,152.800718778077,2025-10-08,3.0
b5_volta,10,10:00–10:30,est_cdj,145.884282690349,2025-10-08,3.0
b5_volta,10,10:30–11:00,est_cdj,153.246269350259,2025-10-08,3.0
b5_volta,11,11:00–11:30,est_cdj,173.229708725596,2025-10-08,3.0
b5_volta,11,11:30–12:00,est_cdj,158.634947948634,2025-10-08,4.0
b5_volta,12,12:00–12:30,est_cdj,223.669556956656,2025-10-08,2.0
b5_volta,12,12:30–13:00,est_cdj,210.808273450459,2025-10-08,5.0
b5_volta,13,13:00–13:30,est_cdj,222.394976076555,2025-10-08,3.0
b5_volta,13,13:30–14:00,est_cdj,205.113488372093,2025-10-08,3.0
b5_volta,14,14:00–14:30,est_cdj,240.442045433763,2025-10-08,4.0
b5_volta,14,14:30–15:00,est_cdj,244.490821368179,2025-10-08,3.0
b5_volta,15,15:00–15:30,est_cdj,304.254440881401,2025-10-08,3.0
b5_volta,15,15:30–16:00,est_cdj,419.375078375942,2025-10-08,3.0
b5_volta,16,16:00–16:15,est_cdj,256.329543375624,2025-10-08,2.0
b5_volta,16,16:15–16:30,est_cdj,303.536606354253,2025-10-08,2.0
b5_volta,16,16:30–16:45,est_cdj,282.38816432577,2025-10-08,4.0
b5_volta,16,16:45–17:00,est_cdj,382.830294470125,2025-10-08,4.0
b5_volta,17,17:00–17:15,est_cdj,723.376227284641,2025-10-08,4.0
b5_volta,17,17:15–17:30,est_cdj,605.679834674042,2025-10-08,8.0
b5_volta,17,17:30–17:45,est_cdj,443.774913432927,2025-10-08,4.0
b5_volta,17,17:45–18:00,est_cdj,349.334464339017,2025-10-08,4.0
b5_volta,18,18:00–18:15,est_cdj,412.724049580121,2025-10-08,5.0
b5_volta,18,18:15–18:30,est_cdj,321.525775728616,2025-10-08,7.0
b5_volta,18,18:30–18:45,est_cdj,195.401854740242,2025-10-08,4.0
b5_volta,18,18:45–19:00,est_cdj,116.906204906205,2025-10-08,3.0
b5_volta,19,19:00–19:15,est_cdj,176.76616714969,2025-10-08,1.0
b5_volta,19,19:15–19:30,est_cdj,109.381741972151,2025-10-08,2.0
b5_volta,19,19:30–19:45,est_cdj,60.9282051282051,2025-10-08,2.0
b5_volta,19,19:45–20:00,est_cdj,48.1333333333333,2025-10-08,1.0
b5_volta,20,20:00–20:30,est_cdj,87.0910868792225,2025-10-08,2.0
b5_volta,20,20:30–21:00,est_cdj,45.4339869281046,2025-10-08,1.0
b5_volta,21,21:00–21:30,est_cdj,59.0534804026558,2025-10-08,2.0
b5_volta,21,21:30–22:00,est_cdj,37.4761904761905,2025-10-08,1.0
b5_volta,22,22:00–22:30,est_cdj,22.8333333333333,2025-10-08,2.0
b5_volta,22,22:30–23:00,est_ped,8.0,2025-10-08,
b5_volta,23,23:00–23:30,est_ped,3.0,2025-10-08,1.0
cdj_lapa_b4_b5,5,05:00–05:15,est_rvm,20.7227272727273,2025-10-08,2.0
cdj_lapa_b4_b5,5,05:15–05:30,est_vdg,13.3178571428571,2025-10-08,3.0
cdj_lapa_b4_b5,5,05:30–05:45,est_vdg,18.2788671023965,2025-10-08,2.0
cdj_lapa_b4_b5,5,05:45–06:00,est_rvm,16.9111111111111,2025-10-08,3.0
